filename,caption
DPfX0HDjmSE-1.mp4,"The strategy is clear: escalate to create the pretext for escalation. @podsaveamerica breaks down how Trump is baiting for the response he needs to go further.

#PodSaveAmerica #CrookedMedia #Trump"
DPgO6rcjLph-1.mp4,"Queue-jumping on a massive scale – that's how @chriswillx describes illegal immigration's impact on Britain's foundational values. When fairness and order define a nation's character, bypassing the system isn't just breaking rules, it's breaking trust.

Full conversation available on YouTube.

#ChrisWilliamson #BritishValues #Immigration #UKPolitics #Fairness #BritishCulture #ModernWisdom #PodcastClips #Immigration #UKNews #PoliticalDiscussion #BritishIdentity"
DPgO6rcjLph-2.mp4,"Queue-jumping on a massive scale – that's how @chriswillx describes illegal immigration's impact on Britain's foundational values. When fairness and order define a nation's character, bypassing the system isn't just breaking rules, it's breaking trust.

Full conversation available on YouTube.

#ChrisWilliamson #BritishValues #Immigration #UKPolitics #Fairness #BritishCulture #ModernWisdom #PodcastClips #Immigration #UKNews #PoliticalDiscussion #BritishIdentity"
DPgamn0AUWQ-1.mp4,"Some people need to hear this: you're still figuring it out, and that's exactly where you should be. @askvinh reminds us why self-judgment kills progress before it even starts 💯

Tag someone who's being too hard on themselves 👇

#motivation #mindset #selflove #personalgrowth #growthmindset #selfimprovement #mentality #successmindset #motivationalquotes #inspiration"
DPgm422kQ0I-1.mp4,"@dave.asprey reveals what's really powering your body — and why your mitochondria need regular maintenance to keep you running at peak performance. Timeline Longevity's Mitopure works at the cellular level to prevent that engine from stalling out. Prime Day exclusive: 40% off October 7-8 with @timeline_longevity 🔋

#mitochondria #cellularhealth #longevity #biohacking #energy #healthspan #wellness #primeday #timeline #mitopure"
DPgnWLnDD6H-1.mp4,"Stress doesn't mean something's wrong with you – it means you're human. @themelrobbinspodcast breaks down why emotional reactions aren't the enemy, they're actually the most natural response when everything feels like too much.

This episode isn't just resonating with listeners – it's up for two @signalawards (Best Conversation Starter + Driveway Moment). The kind of episode that keeps you glued until the final second.

Want to support? Head to Vote.SignalAward.com, search 'Mel Robbins Podcast' and cast your vote before October 9th.

Haven't experienced it yet? Watch the full conversation on YouTube by searching 'Mel Robbins When Nothing Seems to Be Going Your Way'

#MelRobbins #TheMelRobbinsPodcast #SignalAwards #PodcastRecommendation #MentalHealthMatters #EmotionalWellness #SelfCare #PodcastClips #LifeAdvice #StressRelief"
DPgrNu6gIw9-1.mp4,"When ICE agents hide behind masks while judges show their faces, something's wrong with the picture. @profgalloway and @KaraSwisher break down why accountability in the courtroom needs to go both ways.

#Immigration #ICE #JudicialSystem #Accountability #ProfGalloway #KaraSwisher #PivotPodcast #Politics #LegalSystem #Transparency"
DPgyCJWkYqE-2.mp4,#CharlieSheen opens up about his friendship with #ConanOBrien in this revealing moment from @teamcocopodcasts. The candid conversation shows a side of their bond that fans rarely get to see. #CONAF
DPgyZqfDoB--1.mp4,"The path to everything you want goes straight through uncertainty. @tonyrobbins breaks down why playing it safe is the riskiest move of all.

👀🎥 A @seanhannity Interview with @TonyRobbins | Now streaming

#TonyRobbins #motivation #inspiration #mindset #success #personaldevelopment #growth #leadership #entrepreneur #motivationalquotes #successmindset #riskandreward"
DPh2Y5-kuYh-2.mp4,"@hormozi breaks down the pattern most entrepreneurs miss: success isn't complicated, but getting out of your own way is. His advice? Stop overthinking. Identify what's working, scale it, remove whatever's blocking you from scaling it harder, then keep going. The winners just do this loop over and over while everyone else chases shiny objects.

#entrepreneur #businessgrowth #entrepreneurship #scaleyourbusiness #businessstrategy #entrepreneurmindset #businesstips #growthmindset #success #businessowner"
DPh7hjCEhui-1.mp4,"The Masters of Scale team, led by @rapidresponse host @robertsafian, is counting down the final hours before Summit launches tomorrow in San Francisco 🎉 Anticipation is at an all-time high as extraordinary attendees and speakers prepare to converge for a transformative week centered on this year's powerful theme: The Future We Build. Real solutions will be forged, lasting connections will be made, and the @mastersofscale community is ready to create something unforgettable.

#MastersOfScale #Summit #SanFrancisco #Leadership #Innovation #Entrepreneurship #Business #TheFutureWeBuild #Networking #BusinessLeaders"
DPhAW-wiTUG-1.mp4,"The Conservative Party's youngest voices are bringing something unexpected to conference this year – hope. @restispolitics captures the energy from the next generation shaping the party's future.

#RestIsPolitics #ConservativeParty #UKPolitics #PoliticalYouth #YoungConservatives #ToryConference #BritishPolitics #NextGeneration #PoliticsUK #ConservativeConference"
DPhBHYtjEvL-1.mp4,"Sarah Adams breaks down the threat posed by Hamza Bin Laden in this powerful segment. The intelligence insights she shares reveal why this figure remains critical to global security discussions. @shawnryanclipped brings another essential conversation to light.

#shawnryanshow #podcast #sarahadams #hamzabinladen #intelligence #nationalsecurity #terrorism #cia #binladen #geopolitics #security #truthseeker #military"
DPhK0AsjChU-2.mp4,"The hidden epidemic affecting millions: obstructive sleep apnea silently damages the brain while sufferers remain completely unaware. @foundmyfitness breaks down the neurodegenerative cascade triggered by this condition and why immediate intervention matters.

The numbers tell a stark story—1 in 4 men and 1 in 15 women have it, yet diagnosis rates remain shockingly low. Meanwhile, severe cases drive cognitive decline risk up 26% and significantly increase Alzheimer's susceptibility.

Two mechanisms destroy brain health simultaneously: the fragmentation of sleep architecture (obliterating deep and REM phases) and repeated oxygen deprivation during apnea events, which generates damaging oxidative stress and inflammation throughout neural tissue.

Treatment works. CPAP therapy, mandibular advancement devices, and strategic weight loss can reverse this trajectory and preserve long-term cognitive function.

Dr. Michael Grander delivers critical insights in the newest FoundMyFitness episode—streaming now across all platforms.

#sleepapnea #sleephealth #cognitivedecline #brainhealth #alzheimers #neuroscience #sleepscience #cpap #healthspan #longevity #foundmyfitness"
DPhKBpADTZ0-1.mp4,"Morgan Housel breaks down the unprecedented advantage modern entrepreneurs have over previous generations. The digital era has demolished traditional barriers—global reach, instant access to millions, and the ability to build from your bedroom. According to him, we're living in the golden age of wealth creation.

Drop ""Morgan"" below to get the full conversation sent straight to your DMs.

Is the path to wealth truly more open now, or are we overlooking something?

Via @morganhousel x @thediaryofaceopodcast

#MorganHousel #WealthBuilding #EntrepreneurMindset #FinancialFreedom #BusinessGrowth #MoneyTalk #WealthCreation #DigitalBusiness #OnlineBusiness #SuccessMindset #Entrepreneurship"
DPhKdvCj-2j-2.mp4,"Hans Vestberg just proved that the best CEOs don't climb ladders—they build elevators for others 🚀

@lewishowes sat down with @hansvestberg and walked away with a masterclass in servant leadership that every entrepreneur needs to hear.

The lesson that hit different? Leadership isn't about how many people follow you. It's about how many people RISE because of you.

7 game-changing insights from their conversation:

✨Know yourself before you lead others
✨Write your ""boss contract"" with a clear vision before you start
✨Always do more than expected
✨Replace control with curiosity
✨Focus on what only you can do
✨Create a vision people can own
✨Leave it better than you found it

Real leadership energy: You walk in the room and people feel LIFTED, not drained. You build something that outlives your title.

Congratulations Hans on an incredible career and the lasting impact you've made as a global leader 📱

#leadership #ceo #businessstrategy #entrepreneur #success #mindset #leadershipdevelopment #servantleadership #inspiration #businesslessons #motivation #growth #legacy"
DPh_i7NjI8a-2.mp4,"Gary's calling out a pattern he sees everywhere: entrepreneurs pulling cash from their businesses to fund lifestyles when that same capital could be building something bigger. The choice between instant gratification and long-term growth is what separates the builders from everyone else. @garyvee keeps pushing this message because the ""stuff"" will always be there, but the window to scale won't be.

#garyvee #perspective #lifeadvice"
DPhfTpwEfGV-2.mp4,"@tuckercarlson calls out Dan Crenshaw's priorities in this one. The focus? Money over everything else, apparently. Worth the watch.

#TuckerCarlson #DanCrenshaw #Politics #Conservative #Money #Congress #GOP #Republican #PoliticalCommentary #News"
DPi-usUDH-G-1.mp4,"Unity builds what diversity alone never could. @chriswillx breaks down why shared values matter more than surface-level differences.

#unity #diversity #culture #society #politics #community #values #leadership #truth #perspective #real #viral"
DPj2xQBky2F-1.mp4,"ICE enforcement tactics just got roasted by @megynkellyshow after Whoopi Goldberg floated a wild idea on The View—suggesting Americans could wear ""brownface"" as some kind of protest strategy. The reaction? Priceless. Catch the complete breakdown at the link in bio.

#megynkellyshow"
DPj6ZAliCHh_embedded-2.mp4,Tom knows exactly what would make Tim's day – and it's not what you'd expect 😂 Via @2bears.1cave #2Bears1Cave Ep. 154 #2bears #tomsegura #2bears1cavepodcast
DPjF619jsKy-2.mp4,"This one hit different 💭 @jayshetty breaks down why self-betrayal affects everyone around you—not just yourself. Real love starts with honoring who you are ❤️

Drop a ""YES"" if this perspective shifted something for you 👇

#jayshetty #selflove #boundaries #personalgrowth #selfrespect #mindfulness #healingjourney #emotionalhealth #selfworth #authenticity #mentalhealthmatters #growthmindset #selfcare #innerwisdom #relationshipgoals"
DPjeSTeDT87-1.mp4,"The history books love a winner, but here's a name that deserves equal recognition: Colonel Shunzo Kido. @ryanholiday breaks down why this Olympic figure's legacy matters just as much as any gold medalist's triumph.

#stoicism #stoic #philosophy #motivation #inspiration #wisdomquotes #lifelessons #mindsetmatters #personalgrowth #dailystoic #olympics #history"
DPjfNz-ETdh-1.mp4,"Natural light in the morning isn't just nice to have—it's the biological reset button your brain needs to stop producing melatonin and start releasing cortisol for real energy throughout the day.

Skipping sunlight in your first waking hour? Your circadian rhythm never gets the signal that it's time to be awake, which means your sleep quality tanks before the day even starts.

@ultimatehumanpod breaks down why your morning routine matters more than your nighttime one when it comes to fixing sleep issues.

👇🏻 Comment ""SUN"" for the link to the full episode.

#sleep #sleepquality #circadianrhythm #morningroutine #sunlight #naturallight #melatonin #cortisol #sleeптips #health #wellness #biohacking #sleepscience #morningsunlight"
DPjiXlpDhEV-1.mp4,"@profgalloway called it before everyone else jumped on the Emerging Markets wave. 🔮

From episode: The World's Hottest Trade? Why Emerging Markets Are Back

#emergingmarkets #investing #stockmarket #finance #tradingstrategy #marketprediction #profgalloway #investingtips #globalmarkets #financialeducation"
DPjsGdMkkiX-1.mp4,"Jack Carr (@jackcarrusa) brings stories from his time as a Navy SEAL straight to @joeroganexperience in episode 2390. The bestselling author and ""Danger Close"" podcast host discusses his latest release, ""Cry Havoc"" – available now at www.officialjackcarr.com

#JoeRogan #JRE #JoeRoganExperience #JackCarr #NavySEAL #CryHavoc #DangerClose #Podcast #Military #Author"
DPjx8sHDQUa-2.mp4,"The final piece of a six-year journey started in an unexpected place. Back at Bastrop State Park with his kids, @ryanholiday conceived what would become an entire series on the Stoic Virtues. Now ""Wisdom Takes Work"" – the last book in that series – drops in under 2 weeks. Pre-order at dailystoic.com/wisdom for signed copies and bonus chapters.

#stoicism #stoic #ryanholiday #dailystoic #philosophy #stoicvirtues #wisdom #mindset #selfimprovement #personaldevelopment #books #newbook #preorder"
DPjykw_DsLe-2.mp4,"The gym philosophy that's breaking the internet. Sam Sulek explains why obsessing over constant progress might be killing your gains—and @chriswillx captured the whole thing. Sometimes the best mindset is just showing up without the pressure.

#SamSulek #GymMotivation #FitnessPhilosophy #WorkoutMindset #GymTok #FitnessJourney #TrainingWisdom #MentalHealth #GymLife #ProgressNotPerfection"
DPkIJwBjvU--1.mp4,"Gary's dropping truth bombs that hit different when you really let them sink in 🎯

This mindset shift from @garyvee might be exactly what you've been needing to hear. Sometimes we all need permission to breathe and recalibrate our relationship with time.

Drop a 💭 if this landed for you

#lifeadvice #twenties #garyvee"
DPkLG5Lk_h7-2.mp4,"Ted Cruz's Backstreet Boys fandom just got called out and now the internet demands proof 👀 via @podsaveamerica

#PodSaveAmerica #CrookedMedia #TedCruz #BackstreetBoys"
DPkNM_zkm-9-1.mp4,"The cat's out of the bag. @kennethpvogel from the New York Times isn't holding back—Joe Biden ""CLEARLY did know"" about Hunter's dealings. @megynkellyshow gets the full story. Catch the complete episode on YouTube.com/MegynKelly

#megynkellyshow"
DPkfJmxiF_c-1.mp4,"The best career moves? Sometimes they're the ones everyone told you NOT to make. 

@autodesk's @daratreseder, @nytimes' @sorkinsays, and @pioneersofai's @ranaelkaliouby reveal which advice they deliberately ignored—caught backstage at the #MoSSummit by @mastersofscale.

#leadership #careeradvice #businessstrategy #entrepreneurship #innovation #leadershipdevelopment #careergrowth #professionaldevelopment"
DPl48H9DYvR-1.mp4,"Looking wealthy versus being wealthy—@daveramsey breaks down the real cost of that brand new car smell. The numbers don't lie: a $48,000 vehicle drops $9,600 in value during year one alone. That's $175 vanishing from your net worth every single week just to impress people at red lights. Meanwhile, a quality used car under three years old delivers the same reliability without the financial bleeding. Choose substance over status and watch your actual wealth grow.

#DaveRamsey #MoneyTips #FinancialFreedom #DebtFree #PersonalFinance #WealthBuilding #SmartMoney #FinancialAdvice #MoneyManagement #BudgetingTips"
DPl95IRkcSV-1.mp4,"The silence speaks volumes here 👀 Michael Knowles (@michaeljknowles) caught this moment that has everyone talking.

#MichaelKnowles #Conservative #Politics #Viral #MAGA #Trump #Republican #News #Political #Conservatives #ConservativeMemes #DailyWire #Podcast #Conservative"
DPlzfh8DVOt-2.mp4,"The manosphere's relationship with Trump is shifting, and @profgalloway breaks down exactly what's happening behind the scenes 👀

#manosphere #trump #politics #scottgalloway #profgalloway #podcast #politicaltiktok #news"
DPm37DwiXxF-2.mp4,"The CMO of @autodesk, @daratreseder, delivered a masterclass in brand marketing when she sat down with @robertsafian at the Summit. Her insights on advertising and building brand awareness are essential viewing for any entrepreneur looking to scale. Via @mastersofscale

#MoSSummit"
DPmJaBfkaPh-2.mp4,"The counterintuitive path to becoming better: stop trying so hard. @timferriss breaks down why chasing self-improvement head-on might actually be holding you back 🎯

Drop LINK below for the full conversation

From E166 - Tim Ferriss: The Hard Truth About Self-Improvement (After 25 Years of Experimenting)

#timferriss #selfimprovement #selfdevelopment #personalgrowth #mindset #productivity #selfhelp #motivation #lifelessons #podcastclips"
DPmPKhgFbWI-2.mp4,"@cowgirlaileen stepped onto the Summit stage with a powerful message: when diverse founders lead in AI, innovation doesn't just happen—it accelerates. The Founder and Managing Partner of Cowboy Ventures breaks down how representation transforms into tangible results, better products, and breakthrough ideas. Via @mastersofscale

#MoSSummit"
DPmQbgXDszs-1.mp4,"The simple question that made Katie Porter completely lose it 😬 @mattwalshblog caught this wild moment on camera

#KatiePorter #MattWalsh #PoliticalDebate #ViralMoment #Politics #Debate #Conservative #Liberal #Congress #PoliticalNews #Breaking"
DPmYiebkVOs-1.mp4,"Breaking: @megynkellyshow just locked in a massive multi-year partnership with @siriusxm, complete with her very own dedicated channel—The Megyn Kelly Channel. Want the full episode? Hit the link in bio to subscribe and download.

#megynkellyshow"
DPmePOdEigZ-1.mp4,"When @chriswillx brought Bonnie Blue and Louise Perry together, the conversation challenged everything about modern sex work. This face-off dissects accountability, agency, and whether victimhood even applies in today's landscape.

#BonnieBlue #LouiseПerry #SexWork #ModernDating #Podcast #Debate #ChrisWilliamson #ModernWisdom #SocialCommentary #Women #Feminism #Agency #Victimhood #Society #Culture"
DPmf835gcSp-1.mp4,"When @jockowillink becomes your partner, your entire understanding of what discipline actually means gets rebuilt from the ground up. He delivers principles that transcend the boardroom and reshape how you approach every single day.

#Leadership #JockoWillink #ExtremeOwnership #DisciplineEqualsFreedom"
DPmlMeVkwgh-2.mp4,"The math behind $1.8M is simpler than most people think. @therealbradlea breaks down a wealth-building approach that doesn't require you to be a market genius or come from money. Just consistency over decades—even when markets tank. By 51, the numbers speak for themselves. Featured conversation with @joelbrrrr from @brrrr_loans. Full podcast episode available on YouTube.

#wealthbuilding #financialfreedom #investing101 #moneymindset #personalfinance #financialliteracy #millionairemindset #passiveincome #wealthstrategy #smartinvesting #moneygoals #financialindependence #investingtips #buildwealth #podcast"
DPmo1jPipzn-1.mp4,"Over 22 years, @mrjasonowilson has created something rare at @cave313: a space where boys don't have to pretend anymore.

The bestselling author and mentor stops his martial arts class the moment a student's anger surfaces—not to discipline, but to ask a question most of these boys have never heard: ""Why are you angry?""

That simple question unlocks what's been buried. The anger isn't the problem—it's masking grief, abandonment, and losses they've never been allowed to express out loud.

@themelrobbinspodcast sits down with Jason to explore why so many boys today are silently carrying pain, putting on brave faces while feeling completely isolated inside.

The conversation reveals what the men in your life actually need, and how creating permission to feel becomes the foundation for real strength.

Listen to ""The Real Reason Boys and Men Are Quietly Struggling & How to Support Them"" now 🎧

#mentalhealth #parentingboys #emotionalintelligence #masculinity #boyhood #mensmentalhealth #vulnerability #healing #parentingtips #raisingboys #mentorship"
DPmr7UtEpgt-1.mp4,"The 2028 Democratic lineup has @officialbenshapiro raising eyebrows at what he calls a surprisingly weak roster of potential candidates heading into the next presidential cycle.

#BenShapiro #Politics #Democrats #2028Election #PoliticalCommentary #Conservative #Election2028 #PoliticalAnalysis"
DPmr7UtEpgt-2.mp4,"The 2028 Democratic lineup has @officialbenshapiro raising eyebrows at what he calls a surprisingly weak roster of potential candidates heading into the next presidential cycle.

#BenShapiro #Politics #Democrats #2028Election #PoliticalCommentary #Conservative #Election2028 #PoliticalAnalysis"
DPmsfiQjnXT-1.mp4,"The champagne socialist community just got a new PSA from @officialbenshapiro – apparently dog training via shock collar isn't the progressive flex you think it is. Hasan Piker learned this the hard way after footage surfaced of him allegedly using one on his dog mid-stretch.

#BenShapiro #HasanPiker #ChampagneSocialist #DogTraining #Controversy #PoliticalCommentary #NewsOfTheWeek"
DPmuNysAczD-1.mp4,"@lewishowes explores the profound connection between generosity and wealth in his book Make Money Easy, revealing how our emotional patterns with money shape our entire financial reality. He breaks down the psychology of giving and receiving, offering a fresh perspective on abundance that goes beyond traditional money advice. Drop ""BOOK"" below to get access and start transforming your relationship with wealth. How do you practice generosity in your daily life? 💫🙏

#MakeMoneyEasy #MoneyMindset #AbundanceMindset #FinancialFreedom #WealthBuilding #MoneyTips #PersonalGrowth #SelfDevelopment #Mindset #FinancialWellness #GenerosityMatters #EmotionalIntelligence #MoneyGoals #SuccessMindset #FinancialEducation"
DPmz4dmEcU0-2.mp4,"Tucker Carlson (@tuckercarlson) breaks down a question that's becoming impossible to ignore in modern politics.

The psychology of power, loyalty, and national interest—examined without the usual media filter.

#tuckercarlson #america #politics #leadership #truth #media #news #viral #trending #fyp #explore"
DPnD7_lEpqG-2.mp4,"Illinois Governor JB Pritzker sounds the alarm on potential threats to democracy, detailing specific scenarios where Trump could meddle in the upcoming 2026 election. @podsaveamerica brings this crucial conversation to light.

#PodSaveAmerica #CrookedMedia #Trump #2026Election"
DPo-qSskssy-1.mp4,"Brett Goldstein gets a masterclass in Hollywood's golden rule from Rob, and it's pure wisdom. 🎬

via @teamcocopodcasts

#Literally #BrettGoldstein #RobMcElhenney #ShowBusiness #HollywoodAdvice #Comedy #Podcast #TeamCoco"
DPo1Epokp09-1.mp4,"When doubt creeps in about your work, @rickrubin's perspective might just change everything 🎯

@lewishowes captured this moment that every creator needs to hear—bookmark it for those days when you're questioning your path.

Drop a comment: What are you working on that deserves more of your confidence?

#creativity #selfbelief #rickrubin #createwithconfidence #artistmindset #trusttheprocess #creatorlife #believeinyourself #manifestation #mindsetshift"
DPo4pwPEuVr-1.mp4,"China's interest in wildfire-ravaged California real estate has @theadamcarollashow asking the questions others won't. Empty lots from the Southern California fires are becoming hot property—but who's really scooping them up?

#AdamCarolla #California #Wildfires #RealEstate #SouthernCalifornia #China #PropertyMarket #LosAngeles #CaliforniaFires #Podcast #Comedy"
DPo7OcdkXmv-1.mp4,"Anna Jacobsen breaks down the engineering marvel behind Israel's Iron Dome defense system in this clip from @shawnryanclipped. The technology that's intercepting threats in real-time is more sophisticated than most people realize.

#shawnryanshow #annajacoobsen #irondome #defensetechnology #military #militarytechnology #israel #missildefense #engineering #podcast #defense"
DPo7OcdkXmv-2.mp4,"Anna Jacobsen breaks down the engineering marvel behind Israel's Iron Dome defense system in this clip from @shawnryanclipped. The technology that's intercepting threats in real-time is more sophisticated than most people realize.

#shawnryanshow #annajacoobsen #irondome #defensetechnology #military #militarytechnology #israel #missildefense #engineering #podcast #defense"
DPo89aqkkB2-2.mp4,"When @theovon discovers the perfect desk accessory 😂 Sometimes the simplest observations hit different

#TheoPaperweight #DeskLife #ComedyClips #TheoVon #StandupComedy #FunnyMoments #ComedianLife #PodcastClips #Humor #RelatableComedy"
DPo8j8UgNoX-1.mp4,"A Scottish tree holds special meaning for Alastair, and he's revealing exactly why at the Woodland Trust's photo exhibition during the Countdown to COP30. The @restispolitics host takes viewers behind the scenes at the Natural History Museum to share the story behind his top pick. 🌲

#WoodlandTrust #COP30 #NaturalHistoryMuseum #Scotland #Trees #Conservation #ClimateAction #BehindTheScenes"
DPoFttkEUuf-1.mp4,"Dr. Mike's breaking down the science of staying injury-free while maximizing your gains 💪 From understanding when to push through vs. when to back off, to mastering the fundamentals that keep you lifting long-term—this is the blueprint every lifter needs. @drmikeclips shares practical strategies on warm-up protocols, managing training volume, and the smartest way to return after setbacks. Comment INJURY1 below and get the complete Injury Prevention Made Simple eBook ⬇️

#InjuryPrevention #SmartTraining #LiftingTips #FitnessScience #TrainSmart #GymTips #WorkoutSafety #StrengthTraining #FitnessEducation #TrainingTips"
DPoRBt4DuFI-1.mp4,"Gary Vaynerchuk (@garyvee) testing if you're really paying attention 👀

Drop your comment below if the message clicked for you.

Want to dive deeper into this? He's actually available via text: 📱 1-212-931-5731

#garyvee #perspective #motivation"
DPoU02dEV3a-2.mp4,"The globalists' biggest weakness? They don't know when to quit. Alex Jones (@alexjones.tv) breaks down why their refusal to back down is actually their fatal flaw - 10/9/25

#infowars #trumpwon #maganews"
DPoUaD-EWnk-1.mp4,"False flag operations on the horizon? The Deep State's latest playbook gets exposed as they scramble to control the narrative. 🎯

Via @alexjones.tv | 10/9/25

#infowars #trumpwon #maganews"
DPoeEL8EdPH-1.mp4,"@theovon and legendary documentarian @kenlburns break down the real significance behind America's fight for independence 🇺🇸

#americanrevolution #history #kenlburns #theovon #documentary #americanhistory #independence #foundingfathers #podcast #historytok"
DPonv-dEUuP-2.mp4,"When @hormozi talks about sacrifice, he's pointing at the real cost of ambition—the friendships that quietly fade while we're busy chasing wins that eventually lose their shine.

The people who knew you before the success? Those connections don't multiply with your net worth.

#friendship #success #relationships #personalgrowth #lifelessons #priorities #realtalk #mindset #wealthy #business #entrepreneur #motivation"
DPowuDRgGqw-1.mp4,"The moment @KaraSwisher casually drops ""Twice"" in response to an arrest question, and @profgalloway's reaction is priceless 😂

He asks if she's ever been arrested. Her answer? A story wilder than anyone expected. This conversation took a TURN.

#KaraSwisher #ProfGalloway #PodcastClip #Arrested #PlotTwist #UnexpectedAnswer #TrueCrime #PodcastMoment #Viral"
DPpAx0sEvnl-1.mp4,"That melatonin supplement you're taking? The actual dose inside could be wildly different from what's printed on the bottle—and there's a scientific reason why. @foundmyfitness breaks down the manufacturing reality behind melatonin's dose inconsistency, explaining why quality brands sometimes intentionally add more than the label claims.

Here's what's actually happening: supplement regulations require products to contain their labeled dose until expiration (usually 2-3 years out), but melatonin degrades naturally over time. Reputable manufacturers compensate by adding extra upfront—sometimes 40-60% more—knowing it will decrease to the accurate amount by the expiration date.

So that 5mg bottle might actually start at 7-8mg when fresh, gradually declining to 5mg as it ages. This overage strategy is how trustworthy brands navigate melatonin's chemical instability while staying compliant.

The takeaway for anyone using melatonin: dose variability is real, and understanding this helps optimize your sleep protocol with more predictable results.

#melatonin #sleepoptimization #supplements #sleepscience #supplementquality #sleephealth #biohacking #wellness #nutrition #healthtips #sleeptips"
DPpC-jLDp7_-1.mp4,"The difference between owning your decisions and just going through the motions? Matthew McConaughey breaks down why your mentality determines everything. @chriswillx sits down with the Oscar winner to explore what it really means to live courageously instead of playing it safe.

#MatthewMcConaughey #ChrisWilliamson #ModernWisdom #Mindset #PersonalDevelopment #SelfImprovement #Motivation #LifeAdvice #SuccessMindset #Podcast"
DPpDx4sEsFM-1.mp4,"Eric Trump shares heartfelt memories of his late mother Ivana in an emotional conversation with @megynkellyshow, calling her ""an amazing woman"" as he reflects on her remarkable life and the family's loss. Catch the complete episode on your favorite podcast platform.

#megynkellyshow"
DPpUIGuDxPh-1.mp4,"Columbus Day officially reclaims its place on the calendar as President Trump delivers the announcement. @officialbenshapiro shares the moment that marks the return of the historical designation.

#ColumbusDay #Trump #President #America #History #Holiday #Conservative #Politics #News"
DPpX1kYiSW1-1.mp4,"The family dynamics hit different when you're the ""weird one"" 😅 @codiesanchez keeping it real this Friday with the relatability we didn't know we needed. Plus that Tylenol revelation? A whole childhood memory unlocked 🫣

#FridayVibes #RelatableContent #FamilyDynamics #ChildhoodMemories #EntrepreneursOfInstagram #RealTalk #FridayFeeling #WeekendMood"
DPpYrpqAYcX-2.mp4,"The federal government's decision to classify these reports raises serious questions about transparency and accountability. @tuckercarlson examines what legal basis could possibly warrant keeping this information from the public eye.

#Tucker #TuckerCarlson #Government #Transparency #Classified #FederalGovernment #Accountability #Truth #Freedom #America"
DPpgNWKj2sV-2.mp4,"The gym membership and meal prep won't save you if your mind is still toxic. Real health starts when you address what's happening internally—your thoughts, your heart, your emotional wounds.

@lewishowes breaks down why mental and emotional healing isn't optional, it's essential. Catch the full conversation on The School of Greatness.

#schoolofgreatness #healing #mentalhealth #selfgrowth #personaldevelopment #mindsetmatters #emotionalhealth #wellness #innerwork #growthmindset #selfcare #healthylifestyle #mentalhealthawareness #healingjourney #personalgrowth"
DPplQ3uieuD-2.mp4,"According to @mattwalshblog, there's really only one option that makes sense in this situation.

#conservative #politics #culture #news #currentevents #viral #trending #truth #common sense #america #values #debate #discussion"
DPplri2je4n-2.mp4,"The unsexy truth about wealth? It's built in the mundane moments nobody wants to talk about. @profgalloway breaks down why the boring stuff is actually your golden ticket.

#money #wealth #rich #investing #financialfreedom #personalfinance #success #millionaire #motivation #entrepreneur #business #finance"
DPq4Ch6kWx3-2.mp4,"Mark Manson (@markmanson) breaks down the self-esteem indicators most people completely miss 👀

It's not always obvious when someone's struggling with how they see themselves. These five signs reveal what's really going on beneath the surface.

Which one hit different for you? 💭

#selfesteem #confidence #mentalhealth #personalgrowth #selfworth #psychology #mindset #selflove #mentalhealthawareness #selfimprovement #healing #therapy #boundaries #emotionalintelligence #selfawareness"
DPr2LMpjSus-1.mp4,"Louis Tomlinson gets candid about Zayn's departure from One Direction, revealing he wished for a heads-up before it happened. In this conversation with @thediaryofaceopodcast, he questions whether Zayn ever second-guesses walking away from the band.

Comment ""Louis"" for a DM with more from this chat.

Does Zayn regret his choice?

Credit: @louist91 x @thediaryofaceopodcast

#OneDirection #LouisTomlinson #ZaynMalik #1D #Podcast #Interview #BoyBand #Music #PopCulture"
DPrISGCkUT--2.mp4,"---

The age-old question that keeps you up at night 🤔 @theovon and @forrest.galante dive deep into humanity's place on this planet

w/ @celsiusofficial #celsiusbrandpartner #celsiuslivefit

---"
DPrOep-kTJP-2.mp4,"The power of thousands aligned in one mission 🎯 @tonyrobbins creating massive breakthroughs at the @HondaCenter right now. Whether experiencing it live or streaming from home, the collective energy is undeniable. What transformation are you witnessing? Drop it below 👇

#TonyRobbinsUPW"
DPrnzD1jnY2-1.mp4,"Knowledge exposes how little we actually know—a paradox @ryanholiday breaks down perfectly here. The smartest people often become the most foolish because they stop questioning, stop learning, stop staying humble. True wisdom means accepting there's always more to discover.

#ryanholiday #stoicism #philosophy #wisdom #humility #learning #growth #mindset #stoicphilosophy #dailystoic #personaldevelopment #selfimprovement #motivation #lifelessons #knowledgeispower"
DPrrQdAkVfe-1.mp4,"The strongest relationships aren't built by two incomplete people searching for wholeness—they're created when two whole individuals choose each other. @dave.asprey explains why the work you do on yourself during solo seasons directly determines the quality of partnership you'll experience later. Your nervous system regulation and emotional resilience aren't just personal wins; they're the foundation of healthy love. Worth the watch if you're tired of repeating the same relationship patterns.

#relationships #emotionalintelligence #selfwork #nervousystemregulation #datingadvice #relationshipgoals #personalgrowth #emotionalresilience #healthyrelationships #selflove #datingtips #relationshiptips"
DPsJA8iD2sm-1.mp4,"A question that's dividing the internet right now – and @therealbradlea wants to hear where YOU stand on Digital ID. Drop your thoughts below. 👇

#digitalid #digitalidentity #privacy #freedomofspeech #australia #australiantiktok #fyp #foryou #viral"
